"","Region","Year","DOY","Grade_pass","Altitude_Source","Filename","Rep.class","Corrected_height_m","Pixel_length","Width.5.proc.m","Width.10.proc.m","Width.15.proc.m","Width.20.proc.m","Width.25.proc.m","Width.30.proc.m","Width.35.proc.m","Width.40.proc.m","Width.45.proc.m","Width.50.proc.m","Width.55.proc.m","Width.60.proc.m","Width.65.proc.m","Width.70.proc.m","Width.75.proc.m","Width.80.proc.m","Width.85.proc.m","Width.90.proc.m","Width.95.proc.m","Total.length.m","Volume.m3"
"1727","HI",2022,31,"Y","S_Alt","2022.01.31.277.02","Calf",30.4021534,0.176260525,0.394780650801019,0.538761020168083,0.66630262630409,0.838697313175759,0.88880967347865,0.93173353879161,0.971327735967934,0.956476199385818,0.911946815181587,0.824667070709176,0.735666962376743,0.647261983710757,0.550363328052051,0.450486493361676,0.368428681643239,0.298824061912832,0.2377696826064,0.230397533087624,0.782844366168071,5.35869951941454,1.7910902697838
"1728","HI",2022,31,"Y","S_Alt","2022.01.31.277.03","Mother",41.54052756,0.309685296,0.876853406769526,1.36653221313309,1.62988314219954,1.80066075070187,2.34637425085995,2.33551891069531,2.36934813025276,2.4721472066722,2.55196577719973,2.57510306778405,2.26704544692593,2.05066531496635,1.78870281949271,1.39225863038694,0.991346823559169,0.722229853831484,0.58512948842618,0.508648195226739,2.26345232138118,12.8644905734148,31.6953707280593
"1729","HI",2022,31,"Y","S_Alt","2022.01.31.277.04","Calf",41.13735899,0.142967423,0.505395656101603,0.691164422574135,0.809928325128684,1.07661233479951,1.13096379686904,1.19157114951358,1.26999330235586,1.25482341903627,1.20932729195566,1.11595243875718,0.947845638140299,0.812613174284414,0.7129278779042,0.584069515680533,0.474672449849049,0.361211355379914,0.335979479002575,0.429710567086518,1.15130040123404,5.88130220382618,3.29779337222856
"1730","HI",2022,31,"Y","S_Alt","2022.01.31.278.01","Mother",38.78395146,0.379809693,0.936275060081296,1.46938223891005,1.86236139521373,2.01464737717464,2.602935381588,2.59188555400151,2.64367713380449,2.63591146107695,2.8246449406032,2.89551489570034,2.70506765266565,2.36234190488235,2.00827954984343,1.57790488827305,1.12277917296334,0.756578098168961,0.574519484822807,0.573971694468206,2.64854986336869,14.7305206973495,45.4031270333206
"1731","HI",2022,31,"Y","S_Alt","2022.01.31.278.02","Calf",36.59326708,0.16863839,0.443132094091064,0.657835098089449,0.80994813214793,1.0348668875662,1.10607885844541,1.21498030463703,1.28455686564875,1.35756756886606,1.34180985700907,1.29581757973416,1.09734747909116,1.01868792703226,0.824286784882853,0.692703442151028,0.515955131545166,0.368665477560419,0.278700145805948,0.353092408155791,1.33666219142563,6.1710296452112,3.95487356033331
"1732","HI",2022,31,"Y","S_Alt","2022.01.31.279.01","Mother",35.32619849,0.364801022,0.880083662564766,1.45021368332255,1.65401469351768,1.71295579560335,2.30486180023491,2.22885831372548,2.45512517568844,2.68517240376901,2.75114292245958,2.580182146736,2.4359491141863,2.25115544329837,1.80422291891215,1.31392965901215,1.05919913698183,0.737896493848836,0.490495441601617,0.441256594744524,2.13195679259046,12.8870333125269,33.4162202445127
"1733","HI",2022,31,"Y","S_Alt","2022.01.31.279.02","Calf",37.67826489,0.136012867,0.39793134338594,0.55474867201854,0.679067292264089,0.844331509873694,0.912237987373422,0.98843931508635,1.0227484490857,1.03677900086381,1.01498612994428,0.956012677964487,0.848303962901225,0.719753316988111,0.63566986781045,0.519642590413688,0.383315472805512,0.286333857504705,0.231965848556057,0.269062492144019,0.828528134514872,5.12472883127434,1.99080201200675
"1734","HI",2022,32,"Y","S_Alt","2022.02.01.01.01","Mother",36.28039017,0.360990074,1.02090991699475,1.55206713400188,1.90608244095716,1.94310778357313,2.40409367032665,2.44452502707397,2.57405860743666,2.74610863025954,2.80868020257127,2.70054451294543,2.56420353406032,2.36481233844273,1.96814776066571,1.47656174377719,1.05681182071976,0.771832248359063,0.53732063712473,0.43081170686785,1.2024613103362,13.0968607322172,38.2374309460353
"1735","HI",2022,32,"Y","S_Alt","2022.02.01.01.02","Calf",36.75058591,0.156539779,0.45115962442037,0.542426102319916,0.65084544786249,0.998832480059736,1.03529382296339,1.12102099524628,1.20171304966775,1.19825181456,1.19665871184719,1.1396033400591,1.10277850641617,0.93370190419332,0.833767878193207,0.678355000301136,0.493762535702186,0.353428431023297,0.291133442078504,0.247340614375634,0.818418213264387,5.75292859647191,3.17947357572761
"1736","HI",2022,32,"Y","S_Alt","2022.02.01.010.01","Mother",38.64372054,0.336784263,1.00569144760234,1.53690324698696,1.81286207562618,2.04656573821886,2.50936861874054,2.51299464552803,2.64716949296274,2.7566600853738,2.76268391499451,2.73143662779009,2.60042316260577,2.323889273589,1.98661998151886,1.58561265489698,1.19528867005219,0.68991214705643,0.447014969800384,0.506222735342559,2.40645717708856,13.0145969416419,38.8677279386525
"1737","HI",2022,32,"Y","S_Alt","2022.02.01.010.02","Calf",44.43072811,0.098972777,0.407330643366824,0.519256667201802,0.591517587436264,0.775059117736564,0.755888178109957,0.763314262727099,0.768016606648811,0.751443674567329,0.712553706357576,0.679465792000434,0.630131362582206,0.55462663797313,0.466279904211485,0.392182851892515,0.306326345483799,0.21534732201278,0.17421437288649,0.331726898910797,0.85988538881142,4.39743254517866,1.02929384323267
"1738","HI",2022,32,"Y","S_Alt","2022.02.01.011.01","Mother",40.51776684,0.319155395,1.0368324614908,1.52278258264797,1.67926483693158,1.89240439152282,2.22077464052686,2.29752589168775,2.44620855551542,2.52964695889991,2.49498072114725,2.45958908387619,2.21525381711816,1.97457043455432,1.73498414574777,1.55778916877109,1.28504911696044,0.985826183742806,0.600959543222485,0.40532388339382,1.82023767018039,12.9314638803381,32.9676654567145
"1739","HI",2022,32,"Y","S_Alt","2022.02.01.011.02","Calf",40.6138795,0.130891066,0.358108856487576,0.518883760000822,0.686247789838878,0.82131316376441,0.975536025486345,0.991459197688882,1.11165619149542,1.13915123481469,1.16298561929112,1.09204778088868,0.974768705346172,0.831796241700081,0.637250979269398,0.496827904784089,0.398913218447571,0.357539708256947,0.280715133056171,0.299898765123619,0.784554072758698,5.31599398215055,2.40155090006641
"1740","HI",2022,32,"Y","S_Alt","2022.02.01.011.05","Mother",40.08170846,0.344873484,1.09302752994204,1.63300368615699,1.91685017133011,2.06738407491599,2.55534940079453,2.54061231987891,2.66310781503589,2.82937743967069,2.89226510880205,2.87207985033496,2.6093676595017,2.32832190123758,1.96538516388195,1.6417737221827,1.1370274002055,0.743462492351607,0.474835871978858,0.59885219257069,2.1730659678643,13.8231184412725,43.084482596464
"1741","HI",2022,32,"Y","S_Alt","2022.02.01.011.04","Calf",40.08605302,0.12783253,0.411417732493348,0.615480762544354,0.700926150530868,0.797466440057833,0.951596967120334,1.02855254446394,1.09693255751505,1.17844455620905,1.1197699657296,1.07147375543751,1.03279024143037,0.93954568028192,0.776176525312734,0.657623330769264,0.522281560176162,0.362986372795409,0.25096554627757,0.436619317742417,1.25517130940309,5.12430157526074,2.53468311534057
"1744","HI",2022,32,"Y","S_Alt","2022.02.01.013.01","Mother",42.15681983,0.31797755,1.03936548475498,1.55271431066835,1.79957827367637,1.88640051697032,2.43774834458508,2.47868387400498,2.48487853926508,2.51775744765502,2.62003088936658,2.64857849846411,2.5068602378013,2.31124801658472,1.97332146875001,1.66327683755066,1.22809423615253,0.840273907245327,0.492208693626149,0.32121520629275,1.4971898263065,13.4049222853348,38.1122094362264
"1745","HI",2022,32,"Y","S_Alt","2022.02.01.013.02","Calf",41.91598849,0.119710086,0.383381799498323,0.524278427514762,0.608598302433402,0.85082670927949,0.872574534086221,0.881547978684768,0.906391849774103,0.881895416871672,0.864658023813115,0.803388235165284,0.733171530850851,0.670675309227603,0.58461430442767,0.512154077391516,0.41799411281294,0.274391581858492,0.210559288457772,0.20293494557226,0.810647991044449,5.01776658691291,1.60636536979171
"1748","HI",2022,32,"Y","S_Alt","2022.02.01.04.01","Mother",38.0465976,0.361291038,1.11392207894145,1.54395155021117,1.82096800737844,1.93701273670414,2.52160763146869,2.67040267529559,2.76873733679651,2.90593375684396,3.00013716528342,2.98526271471639,2.86243051686749,2.64918679261998,2.18007824831797,1.73803335011106,1.28931222107192,0.801914617562989,0.48497926487943,0.515342744967283,1.84193701378453,13.7458947392723,46.9251531614246
"1750","HI",2022,32,"Y","S_Alt","2022.02.01.05.01","Mother",36.41143523,0.376488347,0.981518908297364,1.52718249474691,1.75732734824213,1.93558752010639,2.42651704489261,2.32544340782263,2.48495053112956,2.61805275382793,2.66906064101019,2.65065311197632,2.5307520825145,2.2956626525553,1.85167916870835,1.40954292187633,1.00813003408578,0.696046057706247,0.44802436872571,0.386609176407911,1.81821982205731,13.7084810616403,37.1915135189966
"1751","HI",2022,32,"Y","S_Alt","2022.02.01.05.02","Calf",38.18677471,0.143866745,0.473064174970485,0.63280153310025,0.728883940793682,0.943932593298207,0.970182464526407,1.07022648335247,1.09886456851152,1.07312019070422,1.06805364643292,1.0117938369986,0.90456560579138,0.807053135968414,0.667053767630148,0.548629043692181,0.366254382263829,0.26308473513425,0.218064071084494,0.320266814723298,1.18583912049503,5.49380697957602,2.42240199688201
"1752","HI",2022,32,"Y","S_Alt","2022.02.01.06.01","Mother",35.12697327,0.380602562,0.988802526106333,1.48908492815305,1.6670877275306,1.78718812490492,2.32683344718687,2.34689314894004,2.42494172340539,2.62455099243805,2.56492552405461,2.47532559900701,2.3165094464298,2.20056283570145,1.86460466156478,1.48115940464113,1.02244780862126,0.644076191733936,0.542609923170334,0.358568807527157,2.04139708626468,13.3694160218675,34.2309909075785
"1753","HI",2022,32,"Y","S_Alt","2022.02.01.06.02","Calf",34.16816129,0.185353198,0.411357158622527,0.633716168581749,0.751842748379172,1.0875294727238,1.07810474823551,1.13023484095595,1.16390617464855,1.20161492829329,1.21583469244746,1.22028756380756,1.11695815856567,0.908381714992817,0.701605334126662,0.539388861752883,0.399130037337257,0.261236543110924,0.185886132802052,0.385054635821519,1.2322090189449,6.33317796488131,3.40867939940194
"1754","HI",2022,32,"Y","S_Alt","2022.02.01.07.01","Mother",48.94980514,0.287835319,1.11034513799495,1.57356334998839,1.79831933438005,1.98843147294546,2.55588097334585,2.58468707727762,2.61205241887954,2.7240885480921,2.86683844648237,2.76248226749113,2.58518085447315,2.20977789831345,1.82068228120504,1.5088974496877,1.13487398605127,0.79903910429863,0.499500966181641,0.399318742218714,1.97967702917961,14.0894827774597,41.6833591987051
"1755","HI",2022,32,"Y","S_Alt","2022.02.01.07.02","Calf",48.70311917,0.114202471,0.396786408941065,0.583280606153334,0.687113901352281,0.923752083765964,0.961321083890425,1.02313887433227,1.05012771979907,1.05192457263077,0.99957469817135,0.974276172339766,0.872330126090371,0.724715496006155,0.529999413180768,0.444773436613874,0.356095398699486,0.296016410767525,0.174801954610025,0.544595247456738,1.31700836995894,5.56201655462147,2.17661906688431
"1758","HI",2022,32,"Y","S_Alt","2022.02.01.09.01","Mother",35.57444095,0.375354041,0.945724260447884,1.57487148348599,1.79830935348349,1.87056736801589,2.40520038874032,2.43565112991593,2.48303771554618,2.56917938886951,2.62271250261559,2.6100599366147,2.46199839492557,2.19683260049889,1.78226956277609,1.44314144102906,0.990044719070624,0.702622049850302,0.490072744709701,0.473721213291647,1.95986965077489,13.3530101668984,35.5266749304836
"1759","HI",2022,32,"Y","S_Alt","2022.02.01.09.02","Calf",34.4080045,0.157608979,0.383380531970563,0.561886585992287,0.686111187218919,0.985585516227571,0.958119995918006,0.940401150895517,1.00709301410095,1.00579267163795,0.991233264374167,0.960199004049225,0.920027562751862,0.790135328283885,0.671174936042966,0.524102848802766,0.412958622555395,0.307727907162432,0.216145519501747,0.432306573650794,1.15285151621199,5.42301045867241,2.21058492569883
"1760","HI",2022,32,"Y","S_Alt","2022.02.01.09.03","Mother",38.10535782,0.318769187,0.9883378599492,1.52392866453054,1.73516852702362,1.84190435084039,2.14705639181316,2.18867881141114,2.21892363836241,2.32947984044215,2.27964200340981,2.26374892257006,2.15780840896617,2.02102114519339,1.63757868441255,1.35619730602202,1.01837055810012,0.707005874755508,0.427975963455779,0.394231750310931,1.22070952662397,12.1468139326255,26.8565887825106
"1762","HI",2022,33,"Y","S_Alt","2022.02.02.14.01","Mother",36.85050532,0.304719088,0.938108169853428,1.43760718826316,1.71896425705223,1.71700945869885,2.06296139075217,2.13174062900347,2.24808162127547,2.35622481466669,2.29814941007636,2.20999902789966,2.05247595879114,1.8947535751259,1.57844399895816,1.32532954312883,0.95653403092712,0.503059510503345,0.31858019161912,0.394060305114495,1.52942057715651,11.2290523734495,23.2015968231326
"1763","HI",2022,33,"Y","S_Alt","2022.02.02.14.02","Calf",35.93075762,0.104478615,0.264239222592866,0.39444478649491,0.461405952904615,0.588999942645047,0.648803049942427,0.647045875838094,0.666734290515784,0.689522062306316,0.692165771047307,0.686387343679313,0.631280557569892,0.568684434983083,0.473095589474966,0.377907484519247,0.263007194058922,0.21207183380843,0.192813242639338,0.238337879109346,0.849490791805373,3.7539957920383,0.722422286984909
"1764","HI",2022,33,"Y","S_Alt","2022.02.02.16.01","Mother",38.74130904,0.325143283,0.879913024461586,1.3722289473401,1.64262224829986,1.76312990515706,2.11769036360038,2.17795569450141,2.25311844977115,2.27798645506614,2.21248755526247,2.13651754346524,1.99848239984223,1.84113714760322,1.58585512139215,1.32016181267151,0.956156692567406,0.683463582117453,0.461291839432841,0.386767556976184,0.834372459160805,12.5964764089832,25.7711038064357
"1765","HI",2022,33,"Y","S_Alt","2022.02.02.16.02","Calf",40.54952881,0.12404101,0.415621476275686,0.61383026127277,0.704047947382346,0.862730956233832,0.880566202410511,0.934255946781867,0.962332636953473,0.973617432913859,0.979666732522171,0.934428491207653,0.827579020629937,0.719781956007977,0.609472796768586,0.461974016105113,0.342892064835392,0.270228612490992,0.19993179135899,0.283492124189631,0.906461493527674,5.0298045086165,1.82756539083142
"1766","HI",2022,33,"Y","S_Alt","2022.02.02.17.01","Mother",36.52983673,0.353000413,0.918648898825788,1.46325366041476,1.73340845455146,1.85086149973667,2.19769236984033,2.26076972335232,2.41505123683019,2.53683922043355,2.53144099121909,2.44869108355353,2.24631701864278,2.00311920901864,1.65143785907869,1.26826149153176,0.783322723538658,0.570375969891696,0.448772895337083,0.512343216326092,1.81464221927577,12.8950474525126,30.0558020954691
"1767","HI",2022,33,"Y","S_Alt","2022.02.02.17.02","Calf",36.84949417,0.144133093,0.424499798821899,0.60323302890871,0.712858755249928,0.904520393595704,0.886698913507757,0.902096400619377,0.911688510329083,0.93096909407849,0.94478326588041,0.940848719873526,0.886122102074523,0.784686337304418,0.605147509598153,0.460405504614437,0.328216106919826,0.260337679149094,0.213159239882631,0.342330504796672,0.924371519931723,5.31123157020757,1.9344691337631
"1768","HI",2022,33,"Y","S_Alt","2022.02.02.18.01","Mother",35.80811437,0.352870246,1.00216908562029,1.51536045573098,1.68631771423967,1.82062292117092,2.17751795031909,2.1396318183532,2.21589831564306,2.27666992247807,2.31307296771978,2.26892315894224,2.18485334867119,1.96481708126557,1.61456750528581,1.36756944184399,1.00155719759936,0.718507160088758,0.467886424117011,0.368046434085176,0.907288550052815,12.635618126538,27.7098738822258
"1769","HI",2022,33,"Y","S_Alt","2022.02.02.18.02","Calf",36.05697816,0.165425073,0.535510328175254,0.712857595653807,0.807776628133661,1.03760408985233,1.02392367426526,1.06125618064935,1.07253319249658,1.10632810564401,1.11995297589225,1.04428092791456,0.967392672444328,0.804934479860724,0.641763950799493,0.531976299221615,0.40453388907099,0.28135167261971,0.217322204364358,0.391347229989856,1.23582635577404,5.96472824427741,2.81927570022546
"1770","HI",2022,33,"Y","S_Alt","2022.02.02.19.01","Mother",36.78500121,0.357933931,0.994737172955797,1.48674924517504,1.6688545936427,1.72826129388098,2.26785437189779,2.17513484493467,2.32457943859673,2.44691613698978,2.44159856723001,2.29660402106466,2.11761759130838,2.00184705531113,1.59247788125283,1.21561308571425,0.774035076435047,0.579485904312464,0.43726391324834,0.408930249644546,1.70586667146092,13.1666000849351,28.8362507434261
"1771","HI",2022,33,"Y","S_Alt","2022.02.02.19.02","Calf",37.49910494,0.133256247,0.421816158931544,0.611554774058065,0.746563952809196,0.886252919122002,0.944935806628414,1.01136962724717,1.02274115594092,1.02515991896372,0.987830332984549,0.88019680860854,0.831712405895997,0.656682501213111,0.526201430390096,0.458593145027321,0.352386382920241,0.271406938020525,0.212447099139814,0.333090503125,0.941418457854773,4.99698999016356,1.86800166638099
"1772","HI",2022,33,"Y","S_Alt","2022.02.02.20.01","Mother",33.54023177,0.37943742,1.15930750602194,1.64011961180964,1.851927918117,1.97380050734298,2.24237471165976,2.3151816614157,2.42514686705347,2.54816462273171,2.647117828535,2.57350012952968,2.36295355730948,2.20286981610515,1.90773589347704,1.52736681898798,1.17104338087899,0.812003672783813,0.517955482831283,0.356703161490793,1.40045773671277,12.7264190090108,34.4045757916435
